POP,DENSITY,GEONAME,state,state,place
762,3198.946511,"Pine Lake city, Georgia",13,,61040
1374,476.303184,"Pine Mountain town, Georgia",13,,61124
502,257.5502594,"Pineview town, Georgia",13,,61320
306,381.9601286,"Pitts city, Georgia",13,,61544
734,901.6169346,"Plains city, Georgia",13,,61628
323,447.2247655,"Plainville city, Georgia",13,,61684
23744,801.0156212,"Pooler city, Georgia",13,,62104
650,324.7865052,"Portal town, Georgia",13,,62216
1495,645.7689741,"Porterdale city, Georgia",13,,62244
7933,486.243986,"Port Wentworth city, Georgia",13,,62328
803,479.8710945,"Poulan city, Georgia",13,,62496
14956,2081.34862,"Powder Springs city, Georgia",13,,62524
268,336.4034844,"Pulaski town, Georgia",13,,63000
3888,942.0002447,"Quitman city, Georgia",13,,63224
135,165.4151293,"Ranger town, Georgia",13,,63560
1053,1181.308996,"Ray City city, Georgia",13,,63728
189,184.5097666,"Rayle town, Georgia",13,,63756
168,213.8466148,"Rebecca town, Georgia",13,,63840
179,229.9956998,"Register town, Georgia",13,,64372
2613,345.1804862,"Reidsville city, Georgia",13,,64512
1123,5505.793463,"Remerton city, Georgia",13,,64596
292,278.1237102,"Rentz city, Georgia",13,,64680
781,282.5862489,"Resaca town, Georgia",13,,64736
66,190.7850505,"Rest Haven town, Georgia",13,,64792
1025,515.0982751,"Reynolds city, Georgia",13,,64876
371,118.3667663,"Rhine town, Georgia",13,,64932
765,69.06951273,"Riceboro city, Georgia",13,,64960
1411,440.8739645,"Richland city, Georgia",13,,65016
12482,706.5689245,"Richmond Hill city, Georgia",13,,65044
93,121.3621342,"Riddleville town, Georgia",13,,65156
9935,1055.749262,"Rincon town, Georgia",13,,65296
4378,897.1673802,"Ringgold city, Georgia",13,,65324
16258,3688.445567,"Riverdale city, Georgia",13,,65464
35,167.6237444,"Riverside town, Georgia",13,,65604
992,666.1654127,"Roberta city, Georgia",13,,65856
1112,583.1444885,"Rochelle city, Georgia",13,,66024
4299,762.7282716,"Rockmart city, Georgia",13,,66276
141,116.4482739,"Rocky Ford town, Georgia",13,,66444
36407,1144.437213,"Rome city, Georgia",13,,66668
228,288.7294486,"Roopville town, Georgia",13,,66696
3982,2204.861017,"Rossville city, Georgia",13,,67256
94598,2323.541583,"Roswell city, Georgia",13,,67284
2563,752.0441161,"Royston city, Georgia",13,,67452
800,244.4867106,"Rutledge city, Georgia",13,,67760
18088,799.2965665,"St. Marys city, Georgia",13,,67984
348,189.7774684,"Sale City city, Georgia",13,,68096
5700,448.0420309,"Sandersville city, Georgia",13,,68208
105703,2807.13339,"Sandy Springs city, Georgia",13,,68516
166,900.3975053,"Santa Claus city, Georgia",13,,68600
975,630.2559446,"Sardis city, Georgia",13,,68740
260,332.938071,"Sasser town, Georgia",13,,68796
146763,1416.652186,"Savannah city, Georgia",13,,69000
344,239.8520521,"Scotland city, Georgia",13,,69336
776,359.8046594,"Screven city, Georgia",13,,69448
4137,718.5432938,"Senoia city, Georgia",13,,69672
239,272.4897804,"Shady Dale town, Georgia",13,,69784
132,169.1764737,"Sharon city, Georgia",13,,69896
366,364.8698843,"Sharpsburg town, Georgia",13,,69980
985,312.7613294,"Shellman city, Georgia",13,,70120
460,204.761664,"Shiloh city, Georgia",13,,70428
277,228.6432329,"Siloam town, Georgia",13,,70932
269,88.5805636,"Sky Valley city, Georgia",13,,71282
587,234.2327742,"Smithville city, Georgia",13,,71464
56664,3630.708696,"Smyrna city, Georgia",13,,71492
19738,1885.899492,"Snellville city, Georgia",13,,71604
4452,313.7793539,"Social Circle city, Georgia",13,,71660
2986,678.2906814,"Soperton city, Georgia",13,,71772
2002,511.9591417,"Sparks town, Georgia",13,,72556
1281,705.0881426,"Sparta city, Georgia",13,,72584
4027,1465.420349,"Springfield city, Georgia",13,,72780
402,230.5241374,"Stapleton city, Georgia",13,,73004
31419,2128.471619,"Statesboro city, Georgia",13,,73256
2647,653.4027413,"Statham city, Georgia",13,,73312
522,168.8583376,"Stillmore city, Georgia",13,,73620
28677,2175.679251,"Stockbridge city, Georgia",13,,73704
6328,3857.419857,"Stone Mountain city, Georgia",13,,73816
22197,2011.734682,"Sugar Hill city, Georgia",13,,74180
162,205.9815618,"Summertown city, Georgia",13,,74348
4360,1086.32253,"Summerville city, Georgia",13,,74376
402,226.9131161,"Sumner town, Georgia",13,,74432
134,678.6994474,"Sunny Side city, Georgia",13,,74572
206,266.5166393,"Surrency town, Georgia",13,,74852
19421,1784.458358,"Suwanee city, Georgia",13,,74936
7486,595.1366604,"Swainsboro city, Georgia",13,,74964
654,661.149639,"Sycamore city, Georgia",13,,75104
2526,505.8259772,"Sylvania city, Georgia",13,,75160
6064,924.4589801,"Sylvester city, Georgia",13,,75188
850,273.7644635,"Talbotton city, Georgia",13,,75244
67,45.03369589,"Talking Rock town, Georgia",13,,75272
3187,317.8060284,"Tallapoosa city, Georgia",13,,75300
170,21.03669887,"Tallulah Falls town, Georgia",13,,75328
192,88.41168232,"Talmo town, Georgia",13,,75412
87,101.4774058,"Tarrytown town, Georgia",13,,75496
215,144.1183274,"Taylorsville town, Georgia",13,,75664
4378,643.3772839,"Temple city, Georgia",13,,75832
1854,1046.968377,"Tennille city, Georgia",13,,75888
8962,940.0147629,"Thomaston city, Georgia",13,,76168
18826,1254.057509,"Thomasville city, Georgia",13,,76224
6678,1521.754841,"Thomson city, Georgia",13,,76280
2683,1999.322659,"Thunderbolt town, Georgia",13,,76364
16836,1335.191913,"Tifton city, Georgia",13,,76476
406,490.1496167,"Tiger town, Georgia",13,,76504
510,185.258219,"Tignall town, Georgia",13,,76532
8412,884.8319488,"Toccoa city, Georgia",13,,76756
444,238.4849578,"Toomsboro city, Georgia",13,,76952
2255,701.262871,"Trenton city, Georgia",13,,77372
1780,464.2204279,"Trion town, Georgia",13,,77540
35322,1790.333486,"Tucker city, Georgia",13,,77625
876,545.920433,"Tunnel Hill city, Georgia",13,,77736
342,269.6868363,"Turin town, Georgia",13,,77764
1699,475.4205167,"Twin City city, Georgia",13,,77988
3113,1063.819777,"Tybee Island city, Georgia",13,,78036
7215,575.3155862,"Tyrone town, Georgia",13,,78044
726,921.6235008,"Ty Ty city, Georgia",13,,78100
3626,600.0035962,"Unadilla city, Georgia",13,,78156
20919,1066.78427,"Union City city, Georgia",13,,78324
1746,910.5958281,"Union Point city, Georgia",13,,78380
590,311.7294793,"Uvalda city, Georgia",13,,78744
56474,1574.905715,"Valdosta city, Georgia",13,,78800
1795,529.6187634,"Varnell city, Georgia",13,,78996
130,375.9112457,"Vernonburg town, Georgia",13,,79164
10703,616.4679911,"Vidalia city, Georgia",13,,79388
110,112.9951712,"Vidette city, Georgia",13,,79416
3699,676.7772681,"Vienna city, Georgia",13,,79444
15201,1080.273108,"Villa Rica city, Georgia",13,,79528
522,283.7363719,"Waco city, Georgia",13,,79808
1944,426.6662988,"Wadley city, Georgia",13,,79864
879,602.175262,"Waleska city, Georgia",13,,79948
1387,454.377825,"Walnut Grove city, Georgia",13,,80228
3959,1031.676595,"Walthourville city, Georgia",13,,80256
401,297.443396,"Warm Springs city, Georgia",13,,80480
74388,2060.25489,"Warner Robins city, Georgia",13,,80508
1805,949.1700655,"Warrenton city, Georgia",13,,80592
409,503.624717,"Warwick city, Georgia",13,,80676
3978,516.7157863,"Washington city, Georgia",13,,80704
2863,876.2823764,"Watkinsville city, Georgia",13,,80788
759,227.4288579,"Waverly Hall town, Georgia",13,,80844
14089,1188.792413,"Waycross city, Georgia",13,,80956
5701,1040.904926,"Waynesboro city, Georgia",13,,80984
2599,12.42838589,"Webster County unified government, Georgia",13,,81128
3766,333.6664381,"West Point city, Georgia",13,,82132
473,403.0853739,"Whigham city, Georgia",13,,82412
725,751.8285002,"White city, Georgia",13,,82468
306,61.24684578,"White Plains city, Georgia",13,,82692
604,218.1469848,"Whitesburg city, Georgia",13,,82720
1370,358.8515847,"Willacoochee city, Georgia",13,,82972
459,457.4624598,"Williamson city, Georgia",13,,83084
15777,1163.649853,"Winder city, Georgia",13,,83420
1197,456.9444066,"Winterville city, Georgia",13,,83728
1322,527.497259,"Woodbine city, Georgia",13,,83868
900,441.9309686,"Woodbury city, Georgia",13,,83896
358,455.9468058,"Woodland city, Georgia",13,,83952
30929,2577.533436,"Woodstock city, Georgia",13,,84176
342,69.96355493,"Woodville city, Georgia",13,,84260
168,205.408659,"Woolsey town, Georgia",13,,84288
2042,651.6861259,"Wrens city, Georgia",13,,84456
3616,1026.293772,"Wrightsville city, Georgia",13,,84512
346,400.7917335,"Yatesville town, Georgia",13,,84708
1431,1347.320599,"Young Harris city, Georgia",13,,84960
1166,261.167069,"Zebulon city, Georgia",13,,85128
351792,5810.357211,"Urban Honolulu CDP, Hawaii",15,,71550
1923,1867.611716,"Aberdeen city, Idaho",16,,100
127,237.9477327,"Acequia city, Idaho",16,,280
269,570.8039696,"Albion city, Idaho",16,,1000
4311,2672.004467,"American Falls city, Idaho",16,,1900
15252,2046.644217,"Ammon city, Idaho",16,,1990
849,794.6465386,"Arco city, Idaho",16,,3160
363,876.3996797,"Arimo city, Idaho",16,,3340
1055,1654.347228,"Ashton city, Idaho",16,,3610
741,945.5906122,"Athol city, Idaho",16,,3700
26,327.5420033,"Atomic City city, Idaho",16,,3970
367,602.8151732,"Bancroft city, Idaho",16,,4420
386,1318.811183,"Basalt city, Idaho",16,,5230
2315,1572.548877,"Bellevue city, Idaho",16,,6220
11890,2008.738748,"Blackfoot city, Idaho",16,,7840
297,402.2879398,"Bliss city, Idaho",16,,8470
209,220.2444228,"Bloomington city, Idaho",16,,8560
223154,2718.548478,"Boise City city, Idaho",16,,8830
2564,1089.376698,"Bonners Ferry city, Idaho",16,,9370
247,1550.906057,"Bovill city, Idaho",16,,9730
4298,2287.900966,"Buhl city, Idaho",16,,10810
10464,1711.52947,"Burley city, Idaho",16,,11260
65,383.7701517,"Butte City city, Idaho",16,,11710
53149,2395.128528,"Caldwell city, Idaho",16,,12250
316,653.0687511,"Cambridge city, Idaho",16,,12520
603,181.923998,"Carey city, Idaho",16,,12790
967,235.0685759,"Cascade city, Idaho",16,,13150
237,2475.478826,"Castleford city, Idaho",16,,13240
1041,542.3842592,"Challis city, Idaho",16,,13780
14644,3444.748901,"Chubbuck city, Idaho",16,,14680
549,557.3785795,"Clark Fork city, Idaho",16,,14950
7,464.4766224,"Clayton city, Idaho",16,,15490
300,130.4927324,"Clifton city, Idaho",16,,16120
50285,3202.223054,"Coeur d'Alene city, Idaho",16,,16750
917,1092.626873,"Cottonwood city, Idaho",16,,18640
818,775.4889367,"Council city, Idaho",16,,18820
499,641.8607806,"Craigmont city, Idaho",16,,19270
163,452.5053609,"Crouch city, Idaho",16,,19720
376,1688.271445,"Culdesac city, Idaho",16,,19900
2404,1009.614854,"Dalton Gardens city, Idaho",16,,20350
486,73.92997347,"Dayton city, Idaho",16,,20710
511,777.1758653,"Deary city, Idaho",16,,20890
355,1282.639114,"Declo city, Idaho",16,,20980
334,1032.344287,"Dietrich city, Idaho",16,,21790
152,209.1007564,"Donnelly city, Idaho",16,,22330
713,225.4692187,"Dover city, Idaho",16,,22510
615,628.575845,"Downey city, Idaho",16,,22600
1736,583.0834883,"Driggs city, Idaho",16,,22690
15,155.4726631,"Drummond city, Idaho",16,,22780
593,217.3910664,"Dubois city, Idaho",16,,22960
24785,833.0761811,"Eagle city, Idaho",16,,23410
219,525.8356729,"East Hope city, Idaho",16,,23680
401,1299.3473,"Eden city, Idaho",16,,24310
119,820.5700487,"Elk River city, Idaho",16,,25120
6717,2390.321266,"Emmett city, Idaho",16,,25570
389,444.0008126,"Fairfield city, Idaho",16,,26290
161,921.8200565,"Ferdinand city, Idaho",16,,27460
174,2280.345864,"Fernan Lake Village city, Idaho",16,,27550
2723,2604.801794,"Filer city, Idaho",16,,27730
466,813.0696482,"Firth city, Idaho",16,,27910
810,622.0709999,"Franklin city, Idaho",16,,28810
5136,2384.128956,"Fruitland city, Idaho",16,,28990
11602,2818.966988,"Garden City city, Idaho",16,,29620
958,1560.626276,"Genesee city, Idaho",16,,30160
489,718.8180048,"Georgetown city, Idaho",16,,30340
1235,630.9245035,"Glenns Ferry city, Idaho",16,,31690
3495,2380.802329,"Gooding city, Idaho",16,,32140
910,950.6375581,"Grace city, Idaho",16,,32500
441,767.2981687,"Grand View city, Idaho",16,,32770
3139,2110.317915,"Grangeville city, Idaho",16,,32950
874,1134.697811,"Greenleaf city, Idaho",16,,33490
880,1496.242924,"Hagerman city, Idaho",16,,34300
8218,2301.140789,"Hailey city, Idaho",16,,34390
91,476.2354173,"Hamer city, Idaho",16,,34570
1245,3567.350288,"Hansen city, Idaho",16,,34930
219,62.256204,"Harrison city, Idaho",16,,35200
703,718.3480345,"Hauser city, Idaho",16,,35830
14344,1383.071625,"Hayden city, Idaho",16,,36370
614,1004.788499,"Hayden Lake city, Idaho",16,,36460
793,2204.779871,"Hazelton city, Idaho",16,,36730
3275,1254.642216,"Heyburn city, Idaho",16,,37360
277,258.6661758,"Hollister city, Idaho",16,,38080
2584,1829.527084,"Homedale city, Idaho",16,,38170
90,196.2492065,"Hope city, Idaho",16,,38440
692,644.192025,"Horseshoe Bend city, Idaho",16,,38620
105,2315.048438,"Huetter city, Idaho",16,,39070
442,664.6230735,"Idaho City city, Idaho",16,,39610
60211,2652.846419,"Idaho Falls city, Idaho",16,,39700
877,1143.885085,"Inkom city, Idaho",16,,40330
2213,2140.613857,"Iona city, Idaho",16,,40420
228,92.30221472,"Irwin city, Idaho",16,,40510
272,44.75236773,"Island Park city, Idaho",16,,40600
11317,2030.428918,"Jerome city, Idaho",16,,41320
582,834.0238559,"Juliaetta city, Idaho",16,,42130
1292,1173.965598,"Kamiah city, Idaho",16,,42400
2081,523.6475075,"Kellogg city, Idaho",16,,42580
299,830.5962482,"Kendrick city, Idaho",16,,42760
2753,858.4435123,"Ketchum city, Idaho",16,,43030
3736,2378.902435,"Kimberly city, Idaho",16,,43570
651,1029.170739,"Kooskia city, Idaho",16,,44110
806,1445.97856,"Kootenai city, Idaho",16,,44200
17902,977.1016764,"Kuna city, Idaho",16,,44290
1148,1514.777223,"Lapwai city, Idaho",16,,45370
412,594.7805994,"Lava Hot Springs city, Idaho",16,,45820
100,324.0405415,"Leadore city, Idaho",16,,45910
32872,1901.879647,"Lewiston city, Idaho",16,,46540
481,796.5891817,"Lewisville city, Idaho",16,,46720
3278,362.8905587,"McCall city, Idaho",16,,48790
803,360.3170331,"McCammon city, Idaho",16,,48880
477,550.7446212,"Mackay city, Idaho",16,,49240
2072,1262.313662,"Malad City city, Idaho",16,,50140
196,142.0724096,"Malta city, Idaho",16,,50230
1282,1881.119832,"Marsing city, Idaho",16,,50950
527,1319.752507,"Melba city, Idaho",16,,51850
781,761.0629956,"Menan city, Idaho",16,,52030
95623,3217.012179,"Meridian city, Idaho",16,,52120
7168,1342.80958,"Middleton city, Idaho",16,,52660
162,63.04453978,"Midvale city, Idaho",16,,52750
112,1066.2814,"Minidoka city, Idaho",16,,53110
2506,1080.974614,"Montpelier city, Idaho",16,,53920
164,577.4880215,"Moore city, Idaho",16,,54100
25322,3693.142624,"Moscow city, Idaho",16,,54550
13840,2279.557411,"Mountain Home city, Idaho",16,,54730
742,477.8658822,"Moyie Springs city, Idaho",16,,55270
386,2700.549621,"Mud Lake city, Idaho",16,,55450
674,814.6026396,"Mullan city, Idaho",16,,55630
141,1186.192395,"Murtaugh city, Idaho",16,,55900
91382,2889.550342,"Nampa city, Idaho",16,,56260
316,1718.512049,"Newdale city, Idaho",16,,56800
477,932.0601384,"New Meadows city, Idaho",16,,56890
1515,2203.353925,"New Plymouth city, Idaho",16,,56980
474,1104.29168,"Nezperce city, Idaho",16,,57250
619,1652.128712,"Notus city, Idaho",16,,58060
788,170.4580029,"Oakley city, Idaho",16,,58330
182,222.7573957,"Oldtown city, Idaho",16,,58600
191,1275.698229,"Onaway city, Idaho",16,,58870
3038,1272.321919,"Orofino city, Idaho",16,,59320
1507,1144.178449,"Osburn city, Idaho",16,,59590
48,183.624419,"Oxford city, Idaho",16,,60040
504,144.5103079,"Paris city, Idaho",16,,60580
302,837.0554023,"Parker city, Idaho",16,,60760
2083,1908.226291,"Parma city, Idaho",16,,60940
1202,1907.589804,"Paul city, Idaho",16,,61210
7414,1894.529743,"Payette city, Idaho",16,,61300
198,783.4934602,"Peck city, Idaho",16,,61840
485,587.9844839,"Pierce city, Idaho",16,,62740
1577,1583.518133,"Pinehurst city, Idaho",16,,63100
54,54.02073238,"Placerville city, Idaho",16,,63550
1017,806.0863688,"Plummer city, Idaho",16,,63910
54746,1683.914543,"Pocatello city, Idaho",16,,64090
1155,397.8688379,"Ponderay city, Idaho",16,,64450
31865,2217.609384,"Post Falls city, Idaho",16,,64810
813,1920.450115,"Potlatch city, Idaho",16,,64900
5354,788.015115,"Preston city, Idaho",16,,65260
1773,499.2633144,"Priest River city, Idaho",16,,65530
7921,1528.791271,"Rathdrum city, Idaho",16,,66340
64,379.1685794,"Reubens city, Idaho",16,,67150
28222,2910.376849,"Rexburg city, Idaho",16,,67420
479,729.8655242,"Richfield city, Idaho",16,,67600
4062,1724.500282,"Rigby city, Idaho",16,,67780
406,1021.005035,"Riggins city, Idaho",16,,67870
643,1298.416732,"Ririe city, Idaho",16,,67960
579,1898.606626,"Roberts city, Idaho",16,,68500
288,1027.229508,"Rockland city, Idaho",16,,69130
5813,2823.596532,"Rupert city, Idaho",16,,70660
3504,2274.704481,"St. Anthony city, Idaho",16,,71020
141,201.8149046,"St. Charles city, Idaho",16,,71110
2428,2044.810922,"St. Maries city, Idaho",16,,71470
3055,1219.475909,"Salmon city, Idaho",16,,71650
7984,2003.062568,"Sandpoint city, Idaho",16,,72100
4342,2419.927094,"Shelley city, Idaho",16,,73450
1503,1280.896469,"Shoshone city, Idaho",16,,73900
598,1957.437739,"Smelterville city, Idaho",16,,75070
2982,673.3354579,"Soda Springs city, Idaho",16,,75195
32,28.03307431,"Spencer city, Idaho",16,,75970
2167,862.5722441,"Spirit Lake city, Idaho",16,,76060
69,126.9656081,"Stanley city, Idaho",16,,76780
8375,1311.137349,"Star city, Idaho",16,,76870
